CPA_Ver_22_ID	CPA_Ver_22_Code	CPA_Ver_22_Heading	HS_KEY	HS_2022_CODE	HS_2022_SelfText	Durability_Indicator
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732394000080"	"7323 94 00"	"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware; articles for table use)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"732399000080"	"7323 99 00"	"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless (excl. enamelled articles; cans, boxes and similar containers of heading 7310; waste baskets; shovels and other articles of the nature of a work implement; cutlery, spoons, ladles etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"741810100080"	"7418 10 10"	"Cooking or heating apparatus of a kind used for domestic purposes, non-electric, and parts thereof, of copper (excl. hot water heaters and geysers)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"761510100080"	"7615 10 10"	"Table, kitchen or other household articles and parts thereof, and pot scourers and scouring or polishing pads, gloves and the like, of cast aluminium (excl. cans, boxes and similar containers of heading 7612, articles of the nature of a work implement, spoons, ladles, forks and other articles of heading 8211 to 8215, ornamental articles, fittings and sanitary ware)"	
"259912"	"25.99.12"	"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium"	"821000000080"	"8210 00 00"	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, conditioning or serving of food or drink"	
"259921"	"25.99.21"	"Armoured or reinforced safes, strong-boxes and doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal"	"830300400080"	"8303 00 40"	"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, of base metal"	
"259922"	"25.99.22"	"Paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture"	"830400000080"	"8304 00 00"	"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal (excl. office furniture of heading 9403 and waste paper bins)"	
"259923"	"25.99.23"	"Fittings for loose-leaf binders or files, letter clips and similar office articles, and staples in strips, of base metal"	"830510000080"	"8305 10 00"	"Fittings for loose-leaf binders or files, of base metal (excl. drawing pins and clasps for books or registers)"	
"259923"	"25.99.23"	"Fittings for loose-leaf binders or files, letter clips and similar office articles, and staples in strips, of base metal"	"830520000080"	"8305 20 00"	"Staples in strips, of base metal"	
"259923"	"25.99.23"	"Fittings for loose-leaf binders or files, letter clips and similar office articles, and staples in strips, of base metal"	"830590000080"	"8305 90 00"	"Office articles such as letter clips, letter corners, paper clips and indexing tags, of base metal, incl. parts of articles of heading 8305 (excl. fittings for loose-leaf binders or files, staples in strips, drawing pins and clasps for books or registers)"	
"259924"	"25.99.24"	"Statuettes and other ornaments and photograph, picture or similar frames and mirrors, of base metal"	"830621000080"	"8306 21 00"	"Statuettes and other ornaments, of base metal, plated with precious metal (excl. works of art, collectors' pieces and antiques)"	
"259924"	"25.99.24"	"Statuettes and other ornaments and photograph, picture or similar frames and mirrors, of base metal"	"830629000080"	"8306 29 00"	"Statuettes and other ornaments, of base metal, not plated with precious metal (excl. works of art, collectors' pieces and antiques)"	
"259924"	"25.99.24"	"Statuettes and other ornaments and photograph, picture or similar frames and mirrors, of base metal"	"830630000080"	"8306 30 00"	"Photograph, picture or similar frames, of base metal; mirrors of base metal (excl. optical elements)"	
"259925"	"25.99.25"	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles; tubular or bifurcated rivets, of base metal; beads and spangles of base metal"	"830810000080"	"8308 10 00"	"Hooks, eyes and eyelets, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles"	
"259925"	"25.99.25"	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles; tubular or bifurcated rivets, of base metal; beads and spangles of base metal"	"830820000080"	"8308 20 00"	"Tubular or bifurcated rivets, of base metal"	
"259925"	"25.99.25"	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles; tubular or bifurcated rivets, of base metal; beads and spangles of base metal"	"830890000080"	"8308 90 00"	"Clasps, frames with clasps without locks, buckles and buckle-clasps, of base metal, for clothing, footwear, handbags, travel goods or other made-up articles, incl. parts of articles of heading 8308, of base metal (excl. hooks, eyes, eyelets and tubular or bifurcated rivets)"	
"259926"	"25.99.26"	"Ships' or boats' propellers and blades thereof"	"848710100080"	"8487 10 10"	"Ships' or boats' propellers and blades therefor, of bronze"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"961519000080"	"9615 19 00"	"Combs, hair-slides and the like (excl. of hard rubber or plastics)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"731600000080"	"7316 00 00"	"Anchors, grapnels and parts thereof, of iron or steel"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732510000080"	"7325 10 00"	"Articles of non-malleable cast iron, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732591000080"	"7325 91 00"	"Grinding balls and similar articles for mills, cast (excl. such articles of non-malleable cast iron)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732599100080"	"7325 99 10"	"Articles of cast iron, n.e.s. (excl. of non-malleable cast iron, and grinding balls and similar articles for mills)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732611000080"	"7326 11 00"	"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732619100080"	"7326 19 10"	"Articles of iron or steel, open-die forged, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732620000080"	"7326 20 00"	"Articles of iron or steel wire, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"732690300080"	"7326 90 30"	"Ladders and steps, of iron or steel"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"741920000080"	"7419 20 00"	"Articles of copper, cast, moulded, stamped or forged, but not further worked, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"741980100080"	"7419 80 10"	"Cloth "incl. endless bands", grill and netting, of copper wire of which the largest cross-sectional dimension <= 6 mm, and expanded metal, of copper (excl. cloth of metal fibres for clothing, lining and similar uses, flux-coated copper fabric for brazing, cloth, grill and netting made into hand sieves or machine parts)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"750810000080"	"7508 10 00"	"Cloth, grill, netting and fencing, of nickel wire"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"750890000080"	"7508 90 00"	"Articles of nickel, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"761691000080"	"7616 91 00"	"Cloth, grill, netting and fencing, of aluminium wire (excl. cloth of metal fibres for clothing, lining and similar uses, and cloth, grill and netting made into hand sieves or machine parts)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"761699100080"	"7616 99 10"	"Articles of aluminium, cast, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"780600100080"	"7806 00 10"	"Containers with an anti-radiation lead covering, for the transport or storage of radioactive materials [Euratom] (excl. containers specifically constructed or equipped for one or more types of transport)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"790700000080"	"7907 00 00"	"Articles of zinc, n.e.s."	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"800700100080"	"8007 00 10"	"Tin plates, sheets and strip, of a thickness of > 0,2 mm"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"830610000080"	"8306 10 00"	"Bells, gongs and the like, non-electric, of base metal (excl. musical instruments)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"830710000080"	"8307 10 00"	"Flexible tubing of iron or steel, with or without fittings"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"830790000080"	"8307 90 00"	"Flexible tubing of base metal other than iron or steel, with or without fittings"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"831000000080"	"8310 00 00"	"Sign-plates, nameplates, address-plates and similar plates, numbers, letters and other symbols, of base metal, incl. traffic signs (excl. those of heading 9405, type and the like, and signal boards, signal discs and signal arms for traffic of heading 8608)"	
"259929"	"25.99.29"	"Other articles of base metal n.e.c."	"850511100080"	"8505 11 10"	"Permanent magnets of metal and articles intended to become permanent magnets after magnetization, containing neodymium, praseodymium, dysprosium or samarium (excl. chucks, clamps and similar holding devices)"	
"261111"	"26.11.11"	"Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes"	"854011000080"	"8540 11 00"	"Cathode ray television picture tubes, incl. video monitor cathode ray tubes, colour"	
"261111"	"26.11.11"	"Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes"	"854012000080"	"8540 12 00"	"Cathode ray television picture tubes, incl. video monitor cathode ray tubes, black and white or other monochrome, with a screen width-to-height ratio of < 1,5 and a diagonal measurement of the screen > 72 cm"	
"261111"	"26.11.11"	"Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes"	"854020100080"	"8540 20 10"	"Television camera tubes"	
"261111"	"26.11.11"	"Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes"	"854040000080"	"8540 40 00"	"Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch of < 0,4 mm (excl. photo cathode tubes and cathode ray tubes)"	
"261111"	"26.11.11"	"Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes"	"854060000080"	"8540 60 00"	"Cathoderay tubes (excl. television and video-monitor cathoderay tubes, television camera tubes, image converters or intensifiers, other photo-cathode tubes, black and white or other monochrome data-graphic display tubes and colour data-graphic display tubes with a phosphor dot screen pitch of < 0,4 mm)"	
"261112"	"26.11.12"	"Magnetrons, klystrons, microwave tubes and other valve tubes"	"854071000080"	"8540 71 00"	"Magnetrons"	
"261112"	"26.11.12"	"Magnetrons, klystrons, microwave tubes and other valve tubes"	"854079000080"	"8540 79 00"	"Microwave tubes, e.g. travelling wave tubes and carcinotrons (excl. magnetrons and grid-controlled tubes)"	
"261112"	"26.11.12"	"Magnetrons, klystrons, microwave tubes and other valve tubes"	"854081000080"	"8540 81 00"	"Receiver or amplifier valves and tubes (excl. microwave tubes, photo-cathode tubes and cathode ray tubes)"	
"261112"	"26.11.12"	"Magnetrons, klystrons, microwave tubes and other valve tubes"	"854089000080"	"8540 89 00"	"Electronic valves and tubes (excl. receiver or amplifier valves and tubes, microwave tubes, photo-cathode tubes, cathode ray tubes, black and white or other monochrome data-graphic display tubes and colour data-graphic display tubes with a phosphor dot screen pitch of < 0,4 mm)"	
"261121"	"26.11.21"	"Diodes; transistors; thyristors, diacs and triacs"	"854110000080"	"8541 10 00"	"Diodes (excl. photosensitive or light emitting diodes "LED")"	
"261121"	"26.11.21"	"Diodes; transistors; thyristors, diacs and triacs"	"854121000080"	"8541 21 00"	"Transistors with a dissipation rate < 1 W (excl. photosensitive transistors)"	
"261121"	"26.11.21"	"Diodes; transistors; thyristors, diacs and triacs"	"854129000080"	"8541 29 00"	"Transistors with a dissipation rate >= 1 W (excl. photosensitive transistors)"	
